name,whitelist,count
SRR13481677_3,v2,67
SRR13481677_3,v3,260
SRR12171552_1,arc,171
SRR12171552_1,v1,984
SRR12171552_1,v2,3222
SRR12171552_1,v3,189526
SRR12171552_2,arc,24
SRR12171552_2,v1,498
SRR12171552_2,v2,29
SRR12171552_2,v3,272
SRR12171552_3,arc,0
SRR12171552_3,v1,0
SRR12171552_3,v2,0
SRR12171552_3,v3,0
SRR12171553_1,arc,140
SRR12171553_1,v1,948
SRR12171553_1,v2,3211
SRR12171553_1,v3,189721
SRR12171553_2,arc,22
SRR12171553_2,v1,510
SRR12171553_2,v2,37
SRR12171553_2,v3,219
SRR12171553_3,arc,0
SRR12171553_3,v1,0
SRR12171553_3,v2,0
SRR12171553_3,v3,0
SRR12171554_1,arc,286
SRR12171554_1,v1,843
SRR12171554_1,v2,2655
SRR12171554_1,v3,193442
SRR12171554_2,arc,22
SRR12171554_2,v1,655
SRR12171554_2,v2,33
SRR12171554_2,v3,240
SRR12171554_3,arc,0
SRR12171554_3,v1,0
SRR12171554_3,v2,0
SRR12171554_3,v3,0
SRR12171555_1,arc,315
SRR12171555_1,v1,829
SRR12171555_1,v2,2654
SRR12171555_1,v3,193562
SRR12171555_2,arc,25
SRR12171555_2,v1,586
SRR12171555_2,v2,28
SRR12171555_2,v3,249
SRR12171555_3,arc,0
SRR12171555_3,v1,0
SRR12171555_3,v2,0
SRR12171555_3,v3,0
SRR12171556_1,arc,275
SRR12171556_1,v1,737
SRR12171556_1,v2,2906
SRR12171556_1,v3,192379
SRR12171556_2,arc,16
SRR12171556_2,v1,623
SRR12171556_2,v2,17
SRR12171556_2,v3,286
SRR12171556_3,arc,0
SRR12171556_3,v1,0
SRR12171556_3,v2,0
SRR12171556_3,v3,0
SRR12171557_1,arc,280
SRR12171557_1,v1,721
SRR12171557_1,v2,2882
SRR12171557_1,v3,192057
SRR12171557_2,arc,28
SRR12171557_2,v1,620
SRR12171557_2,v2,30
SRR12171557_2,v3,260
SRR12171557_3,arc,0
SRR12171557_3,v1,0
SRR12171557_3,v2,0
SRR12171557_3,v3,0
SRR12171558_1,arc,261
SRR12171558_1,v1,658
SRR12171558_1,v2,2560
SRR12171558_1,v3,191469
SRR12171558_2,arc,37
SRR12171558_2,v1,639
SRR12171558_2,v2,23
SRR12171558_2,v3,249
SRR12171558_3,arc,0
SRR12171558_3,v1,0
SRR12171558_3,v2,0
SRR12171558_3,v3,0
SRR12171559_1,arc,262
SRR12171559_1,v1,667
SRR12171559_1,v2,2530
SRR12171559_1,v3,191582
SRR12171559_2,arc,16
SRR12171559_2,v1,660
SRR12171559_2,v2,24
SRR12171559_2,v3,210
SRR12171559_3,arc,0
SRR12171559_3,v1,0
SRR12171559_3,v2,0
SRR12171559_3,v3,0
SRR12177577_1,arc,156
SRR12177577_1,v1,474
SRR12177577_1,v2,2603
SRR12177577_1,v3,187869
SRR12177577_2,arc,38
SRR12177577_2,v1,566
SRR12177577_2,v2,21
SRR12177577_2,v3,304
SRR12177577_3,arc,0
SRR12177577_3,v1,0
SRR12177577_3,v2,0
SRR12177577_3,v3,0
SRR12177578_1,arc,133
SRR12177578_1,v1,535
SRR12177578_1,v2,2352
SRR12177578_1,v3,186758
SRR12177578_2,arc,26
SRR12177578_2,v1,585
SRR12177578_2,v2,26
SRR12177578_2,v3,232
SRR12177578_3,arc,0
SRR12177578_3,v1,0
SRR12177578_3,v2,0
SRR12177578_3,v3,0
SRR12177579_1,arc,325
SRR12177579_1,v1,715
SRR12177579_1,v2,3038
SRR12177579_1,v3,186023
SRR12177579_2,arc,36
SRR12177579_2,v1,514
SRR12177579_2,v2,23
SRR12177579_2,v3,291
SRR12177579_3,arc,0
SRR12177579_3,v1,0
SRR12177579_3,v2,0
SRR12177579_3,v3,0
SRR12177580_1,arc,178
SRR12177580_1,v1,733
SRR12177580_1,v2,2837
SRR12177580_1,v3,187719
SRR12177580_2,arc,35
SRR12177580_2,v1,581
SRR12177580_2,v2,18
SRR12177580_2,v3,238
SRR12177580_3,arc,0
SRR12177580_3,v1,0
SRR12177580_3,v2,0
SRR12177580_3,v3,0
SRR12265190_1,arc,0
SRR12265190_1,v1,0
SRR12265190_1,v2,0
SRR12265190_1,v3,0
SRR12265190_2,arc,193
SRR12265190_2,v1,521
SRR12265190_2,v2,2882
SRR12265190_2,v3,191805
SRR12265190_3,arc,19
SRR12265190_3,v1,661
SRR12265190_3,v2,17
SRR12265190_3,v3,259
SRR12265191_1,arc,0
SRR12265191_1,v1,0
SRR12265191_1,v2,0
SRR12265191_1,v3,0
SRR12265191_2,arc,211
SRR12265191_2,v1,567
SRR12265191_2,v2,2879
SRR12265191_2,v3,191276
SRR12265191_3,arc,25
SRR12265191_3,v1,637
SRR12265191_3,v2,16
SRR12265191_3,v3,279
SRR12265192_1,arc,0
SRR12265192_1,v1,0
SRR12265192_1,v2,0
SRR12265192_1,v3,0
SRR12265192_2,arc,151
SRR12265192_2,v1,648
SRR12265192_2,v2,2577
SRR12265192_2,v3,192165
SRR12265192_3,arc,32
SRR12265192_3,v1,609
SRR12265192_3,v2,23
SRR12265192_3,v3,299
SRR12265193_1,arc,0
SRR12265193_1,v1,0
SRR12265193_1,v2,0
SRR12265193_1,v3,0
SRR12265193_2,arc,175
SRR12265193_2,v1,692
SRR12265193_2,v2,2508
SRR12265193_2,v3,191686
SRR12265193_3,arc,31
SRR12265193_3,v1,658
SRR12265193_3,v2,22
SRR12265193_3,v3,261
SRR12265194_1,arc,0
SRR12265194_1,v1,0
SRR12265194_1,v2,0
SRR12265194_1,v3,0
SRR12265194_2,arc,243
SRR12265194_2,v1,1030
SRR12265194_2,v2,2017
SRR12265194_2,v3,191909
SRR12265194_3,arc,32
SRR12265194_3,v1,549
SRR12265194_3,v2,26
SRR12265194_3,v3,302
SRR12265195_1,arc,0
SRR12265195_1,v1,0
SRR12265195_1,v2,0
SRR12265195_1,v3,0
SRR12265195_2,arc,195
SRR12265195_2,v1,927
SRR12265195_2,v2,2033
SRR12265195_2,v3,191414
SRR12265195_3,arc,33
SRR12265195_3,v1,584
SRR12265195_3,v2,25
SRR12265195_3,v3,266
SRR12265196_1,arc,0
SRR12265196_1,v1,0
SRR12265196_1,v2,0
SRR12265196_1,v3,0
SRR12265196_2,arc,130
SRR12265196_2,v1,518
SRR12265196_2,v2,3272
SRR12265196_2,v3,192153
SRR12265196_3,arc,29
SRR12265196_3,v1,553
SRR12265196_3,v2,20
SRR12265196_3,v3,307
SRR12265197_1,arc,0
SRR12265197_1,v1,0
SRR12265197_1,v2,0
SRR12265197_1,v3,0
SRR12265197_2,arc,143
SRR12265197_2,v1,598
SRR12265197_2,v2,3322
SRR12265197_2,v3,191821
SRR12265197_3,arc,34
SRR12265197_3,v1,557
SRR12265197_3,v2,25
SRR12265197_3,v3,273
SRR12282460_1,arc,24
SRR12282460_1,v1,554
SRR12282460_1,v2,26
SRR12282460_1,v3,329
SRR12282461_1,arc,5
SRR12282461_1,v1,896
SRR12282461_1,v2,3
SRR12282461_1,v3,182
SRR12283702_1,arc,0
SRR12283702_1,v1,0
SRR12283702_1,v2,0
SRR12283702_1,v3,0
SRR12283702_2,arc,398
SRR12283702_2,v1,492
SRR12283702_2,v2,189160
SRR12283702_2,v3,20731
SRR12283702_3,arc,74
SRR12283702_3,v1,514
SRR12283702_3,v2,52
SRR12283702_3,v3,303
SRR12283703_1,arc,0
SRR12283703_1,v1,0
SRR12283703_1,v2,0
SRR12283703_1,v3,0
SRR12283703_2,arc,202
SRR12283703_2,v1,571
SRR12283703_2,v2,188937
SRR12283703_2,v3,19648
SRR12283703_3,arc,55
SRR12283703_3,v1,527
SRR12283703_3,v2,47
SRR12283703_3,v3,318
SRR12283704_1,arc,265
SRR12283704_1,v1,807
SRR12283704_1,v2,2799
SRR12283704_1,v3,193931
SRR12283704_2,arc,89
SRR12283704_2,v1,527
SRR12283704_2,v2,40
SRR12283704_2,v3,312
SRR12283704_3,arc,0
SRR12283704_3,v1,0
SRR12283704_3,v2,0
SRR12283704_3,v3,0
SRR12283705_1,arc,231
SRR12283705_1,v1,784
SRR12283705_1,v2,2748
SRR12283705_1,v3,193500
SRR12283705_2,arc,80
SRR12283705_2,v1,499
SRR12283705_2,v2,40
SRR12283705_2,v3,329
SRR12283705_3,arc,0
SRR12283705_3,v1,0
SRR12283705_3,v2,0
SRR12283705_3,v3,0
SRR12283706_1,arc,267
SRR12283706_1,v1,1344
SRR12283706_1,v2,1880
SRR12283706_1,v3,195429
SRR12283706_2,arc,102
SRR12283706_2,v1,701
SRR12283706_2,v2,19
SRR12283706_2,v3,145
SRR12283706_3,arc,0
SRR12283706_3,v1,0
SRR12283706_3,v2,0
SRR12283706_3,v3,0
SRR12283707_1,arc,270
SRR12283707_1,v1,1277
SRR12283707_1,v2,1893
SRR12283707_1,v3,194724
SRR12283707_2,arc,124
SRR12283707_2,v1,713
SRR12283707_2,v2,29
SRR12283707_2,v3,148
SRR12283707_3,arc,0
SRR12283707_3,v1,0
SRR12283707_3,v2,0
SRR12283707_3,v3,0
SRR12283708_1,arc,176
SRR12283708_1,v1,777
SRR12283708_1,v2,3181
SRR12283708_1,v3,194050
SRR12283708_2,arc,97
SRR12283708_2,v1,565
SRR12283708_2,v2,36
SRR12283708_2,v3,313
SRR12283708_3,arc,0
SRR12283708_3,v1,0
SRR12283708_3,v2,0
SRR12283708_3,v3,0
SRR12283709_1,arc,151
SRR12283709_1,v1,738
SRR12283709_1,v2,3051
SRR12283709_1,v3,193527
SRR12283709_2,arc,92
SRR12283709_2,v1,528
SRR12283709_2,v2,33
SRR12283709_2,v3,335
SRR12283709_3,arc,0
SRR12283709_3,v1,0
SRR12283709_3,v2,0
SRR12283709_3,v3,0
SRR12283710_1,arc,322
SRR12283710_1,v1,947
SRR12283710_1,v2,1783
SRR12283710_1,v3,195566
SRR12283710_2,arc,114
SRR12283710_2,v1,706
SRR12283710_2,v2,25
SRR12283710_2,v3,160
SRR12283710_3,arc,0
SRR12283710_3,v1,0
SRR12283710_3,v2,0
SRR12283710_3,v3,0
SRR12283711_1,arc,293
SRR12283711_1,v1,865
SRR12283711_1,v2,1741
SRR12283711_1,v3,194817
SRR12283711_2,arc,108
SRR12283711_2,v1,688
SRR12283711_2,v2,23
SRR12283711_2,v3,148
SRR12283711_3,arc,0
SRR12283711_3,v1,0
SRR12283711_3,v2,0
SRR12283711_3,v3,0
SRR12298113_1,arc,0
SRR12298113_1,v1,0
SRR12298113_1,v2,0
SRR12298113_1,v3,0
SRR12298113_2,arc,348
SRR12298113_2,v1,832
SRR12298113_2,v2,192767
SRR12298113_2,v3,19725
SRR12298113_3,arc,39
SRR12298113_3,v1,591
SRR12298113_3,v2,56
SRR12298113_3,v3,268
SRR12298114_1,arc,0
SRR12298114_1,v1,0
SRR12298114_1,v2,0
SRR12298114_1,v3,0
SRR12298114_2,arc,210
SRR12298114_2,v1,428
SRR12298114_2,v2,192869
SRR12298114_2,v3,21487
SRR12298114_3,arc,54
SRR12298114_3,v1,555
SRR12298114_3,v2,43
SRR12298114_3,v3,289
SRR12298115_1,arc,0
SRR12298115_1,v1,0
SRR12298115_1,v2,0
SRR12298115_1,v3,0
SRR12298115_2,arc,8
SRR12298115_2,v1,595
SRR12298115_2,v2,192686
SRR12298115_2,v3,19710
SRR12298115_3,arc,42
SRR12298115_3,v1,605
SRR12298115_3,v2,43
SRR12298115_3,v3,325
SRR12298116_1,arc,0
SRR12298116_1,v1,0
SRR12298116_1,v2,0
SRR12298116_1,v3,0
SRR12298116_2,arc,234
SRR12298116_2,v1,383
SRR12298116_2,v2,192859
SRR12298116_2,v3,20178
SRR12298116_3,arc,47
SRR12298116_3,v1,621
SRR12298116_3,v2,51
SRR12298116_3,v3,308
SRR12354290_1,arc,0
SRR12354290_1,v1,0
SRR12354290_1,v2,0
SRR12354290_1,v3,0
SRR12354290_2,arc,203
SRR12354290_2,v1,812
SRR12354290_2,v2,191364
SRR12354290_2,v3,19298
SRR12354290_3,arc,35
SRR12354290_3,v1,602
SRR12354290_3,v2,41
SRR12354290_3,v3,304
SRR12354291_1,arc,0
SRR12354291_1,v1,0
SRR12354291_1,v2,0
SRR12354291_1,v3,0
SRR12354291_2,arc,214
SRR12354291_2,v1,794
SRR12354291_2,v2,191704
SRR12354291_2,v3,19601
SRR12354291_3,arc,30
SRR12354291_3,v1,552
SRR12354291_3,v2,23
SRR12354291_3,v3,285
SRR12354292_1,arc,0
SRR12354292_1,v1,0
SRR12354292_1,v2,0
SRR12354292_1,v3,0
SRR12354292_2,arc,217
SRR12354292_2,v1,778
SRR12354292_2,v2,191196
SRR12354292_2,v3,19579
SRR12354292_3,arc,27
SRR12354292_3,v1,642
SRR12354292_3,v2,22
SRR12354292_3,v3,318
SRR12354293_1,arc,0
SRR12354293_1,v1,0
SRR12354293_1,v2,0
SRR12354293_1,v3,0
SRR12354293_2,arc,205
SRR12354293_2,v1,818
SRR12354293_2,v2,191829
SRR12354293_2,v3,19390
SRR12354293_3,arc,23
SRR12354293_3,v1,636
SRR12354293_3,v2,30
SRR12354293_3,v3,315
SRR12354294_1,arc,0
SRR12354294_1,v1,0
SRR12354294_1,v2,0
SRR12354294_1,v3,0
SRR12354294_2,arc,196
SRR12354294_2,v1,762
SRR12354294_2,v2,192813
SRR12354294_2,v3,19585
SRR12354294_3,arc,31
SRR12354294_3,v1,613
SRR12354294_3,v2,27
SRR12354294_3,v3,278
SRR12354295_1,arc,0
SRR12354295_1,v1,0
SRR12354295_1,v2,0
SRR12354295_1,v3,0
SRR12354295_2,arc,228
SRR12354295_2,v1,828
SRR12354295_2,v2,192950
SRR12354295_2,v3,19397
SRR12354295_3,arc,31
SRR12354295_3,v1,578
SRR12354295_3,v2,24
SRR12354295_3,v3,320
SRR12354296_1,arc,0
SRR12354296_1,v1,0
SRR12354296_1,v2,0
SRR12354296_1,v3,0
SRR12354296_2,arc,227
SRR12354296_2,v1,753
SRR12354296_2,v2,192825
SRR12354296_2,v3,19432
SRR12354296_3,arc,39
SRR12354296_3,v1,568
SRR12354296_3,v2,26
SRR12354296_3,v3,293
SRR12354297_1,arc,0
SRR12354297_1,v1,0
SRR12354297_1,v2,0
SRR12354297_1,v3,0
SRR12354297_2,arc,224
SRR12354297_2,v1,744
SRR12354297_2,v2,193057
SRR12354297_2,v3,19612
SRR12354297_3,arc,25
SRR12354297_3,v1,607
SRR12354297_3,v2,33
SRR12354297_3,v3,292
SRR12354298_1,arc,0
SRR12354298_1,v1,0
SRR12354298_1,v2,0
SRR12354298_1,v3,0
SRR12354298_2,arc,422
SRR12354298_2,v1,691
SRR12354298_2,v2,191263
SRR12354298_2,v3,20112
SRR12354298_3,arc,33
SRR12354298_3,v1,670
SRR12354298_3,v2,32
SRR12354298_3,v3,375
SRR12354299_1,arc,0
SRR12354299_1,v1,0
SRR12354299_1,v2,0
SRR12354299_1,v3,0
SRR12354299_2,arc,402
SRR12354299_2,v1,683
SRR12354299_2,v2,191688
SRR12354299_2,v3,20235
SRR12354299_3,arc,33
SRR12354299_3,v1,666
SRR12354299_3,v2,38
SRR12354299_3,v3,336
SRR12354300_1,arc,0
SRR12354300_1,v1,0
SRR12354300_1,v2,0
SRR12354300_1,v3,0
SRR12354300_2,arc,351
SRR12354300_2,v1,662
SRR12354300_2,v2,191007
SRR12354300_2,v3,20113
SRR12354300_3,arc,28
SRR12354300_3,v1,592
SRR12354300_3,v2,34
SRR12354300_3,v3,328
SRR12354301_1,arc,0
SRR12354301_1,v1,0
SRR12354301_1,v2,0
SRR12354301_1,v3,0
SRR12354301_2,arc,401
SRR12354301_2,v1,640
SRR12354301_2,v2,191584
SRR12354301_2,v3,20228
SRR12354301_3,arc,24
SRR12354301_3,v1,620
SRR12354301_3,v2,41
SRR12354301_3,v3,358
SRR12354302_1,arc,0
SRR12354302_1,v1,0
SRR12354302_1,v2,0
SRR12354302_1,v3,0
SRR12354302_2,arc,385
SRR12354302_2,v1,651
SRR12354302_2,v2,192597
SRR12354302_2,v3,20207
SRR12354302_3,arc,27
SRR12354302_3,v1,666
SRR12354302_3,v2,24
SRR12354302_3,v3,325
SRR12354303_1,arc,0
SRR12354303_1,v1,0
SRR12354303_1,v2,0
SRR12354303_1,v3,0
SRR12354303_2,arc,398
SRR12354303_2,v1,718
SRR12354303_2,v2,193016
SRR12354303_2,v3,20710
SRR12354303_3,arc,32
SRR12354303_3,v1,623
SRR12354303_3,v2,29
SRR12354303_3,v3,301
SRR12354304_1,arc,0
SRR12354304_1,v1,0
SRR12354304_1,v2,0
SRR12354304_1,v3,0
SRR12354304_2,arc,425
SRR12354304_2,v1,678
SRR12354304_2,v2,192645
SRR12354304_2,v3,20180
SRR12354304_3,arc,27
SRR12354304_3,v1,577
SRR12354304_3,v2,19
SRR12354304_3,v3,343
SRR12354305_1,arc,0
SRR12354305_1,v1,0
SRR12354305_1,v2,0
SRR12354305_1,v3,0
SRR12354305_2,arc,379
SRR12354305_2,v1,705
SRR12354305_2,v2,193081
SRR12354305_2,v3,20558
SRR12354305_3,arc,30
SRR12354305_3,v1,634
SRR12354305_3,v2,18
SRR12354305_3,v3,340
SRR12354306_1,arc,0
SRR12354306_1,v1,0
SRR12354306_1,v2,0
SRR12354306_1,v3,0
SRR12354306_2,arc,406
SRR12354306_2,v1,461
SRR12354306_2,v2,191226
SRR12354306_2,v3,19811
SRR12354306_3,arc,24
SRR12354306_3,v1,634
SRR12354306_3,v2,23
SRR12354306_3,v3,318
SRR12354307_1,arc,0
SRR12354307_1,v1,0
SRR12354307_1,v2,0
SRR12354307_1,v3,0
SRR12354307_2,arc,386
SRR12354307_2,v1,452
SRR12354307_2,v2,191351
SRR12354307_2,v3,19750
SRR12354307_3,arc,27
SRR12354307_3,v1,624
SRR12354307_3,v2,25
SRR12354307_3,v3,318
SRR12354309_1,arc,0
SRR12354309_1,v1,0
SRR12354309_1,v2,0
SRR12354309_1,v3,0
SRR12354309_2,arc,397
SRR12354309_2,v1,518
SRR12354309_2,v2,190759
SRR12354309_2,v3,19869
SRR12354309_3,arc,31
SRR12354309_3,v1,559
SRR12354309_3,v2,35
SRR12354309_3,v3,306
SRR12354310_1,arc,0
SRR12354310_1,v1,0
SRR12354310_1,v2,0
SRR12354310_1,v3,0
SRR12354310_2,arc,370
SRR12354310_2,v1,497
SRR12354310_2,v2,191649
SRR12354310_2,v3,19910
SRR12354310_3,arc,29
SRR12354310_3,v1,570
SRR12354310_3,v2,31
SRR12354310_3,v3,288
SRR12354311_1,arc,0
SRR12354311_1,v1,0
SRR12354311_1,v2,0
SRR12354311_1,v3,0
SRR12354311_2,arc,407
SRR12354311_2,v1,510
SRR12354311_2,v2,192572
SRR12354311_2,v3,20187
SRR12354311_3,arc,34
SRR12354311_3,v1,560
SRR12354311_3,v2,24
SRR12354311_3,v3,260
SRR12354312_1,arc,0
SRR12354312_1,v1,0
SRR12354312_1,v2,0
SRR12354312_1,v3,0
SRR12354312_2,arc,420
SRR12354312_2,v1,496
SRR12354312_2,v2,193006
SRR12354312_2,v3,19935
SRR12354312_3,arc,38
SRR12354312_3,v1,589
SRR12354312_3,v2,23
SRR12354312_3,v3,292
SRR12354313_1,arc,0
SRR12354313_1,v1,0
SRR12354313_1,v2,0
SRR12354313_1,v3,0
SRR12354313_2,arc,393
SRR12354313_2,v1,486
SRR12354313_2,v2,192430
SRR12354313_2,v3,20079
SRR12354313_3,arc,27
SRR12354313_3,v1,588
SRR12354313_3,v2,29
SRR12354313_3,v3,294
SRR12354314_1,arc,0
SRR12354314_1,v1,0
SRR12354314_1,v2,0
SRR12354314_1,v3,0
SRR12354314_2,arc,366
SRR12354314_2,v1,517
SRR12354314_2,v2,193015
SRR12354314_2,v3,20199
SRR12354314_3,arc,27
SRR12354314_3,v1,608
SRR12354314_3,v2,28
SRR12354314_3,v3,277
SRR12354315_1,arc,0
SRR12354315_1,v1,0
SRR12354315_1,v2,0
SRR12354315_1,v3,0
SRR12354315_2,arc,86
SRR12354315_2,v1,685
SRR12354315_2,v2,191313
SRR12354315_2,v3,19929
SRR12354315_3,arc,19
SRR12354315_3,v1,621
SRR12354315_3,v2,31
SRR12354315_3,v3,316
SRR12354316_1,arc,0
SRR12354316_1,v1,0
SRR12354316_1,v2,0
SRR12354316_1,v3,0
SRR12354316_2,arc,98
SRR12354316_2,v1,719
SRR12354316_2,v2,191563
SRR12354316_2,v3,19647
SRR12354316_3,arc,20
SRR12354316_3,v1,577
SRR12354316_3,v2,39
SRR12354316_3,v3,305
SRR12354317_1,arc,0
SRR12354317_1,v1,0
SRR12354317_1,v2,0
SRR12354317_1,v3,0
SRR12354317_2,arc,92
SRR12354317_2,v1,634
SRR12354317_2,v2,191074
SRR12354317_2,v3,19804
SRR12354317_3,arc,30
SRR12354317_3,v1,577
SRR12354317_3,v2,34
SRR12354317_3,v3,278
SRR12354318_1,arc,0
SRR12354318_1,v1,0
SRR12354318_1,v2,0
SRR12354318_1,v3,0
SRR12354318_2,arc,112
SRR12354318_2,v1,655
SRR12354318_2,v2,191697
SRR12354318_2,v3,19802
SRR12354318_3,arc,18
SRR12354318_3,v1,593
SRR12354318_3,v2,26
SRR12354318_3,v3,306
SRR12354319_1,arc,0
SRR12354319_1,v1,0
SRR12354319_1,v2,0
SRR12354319_1,v3,0
SRR12354319_2,arc,89
SRR12354319_2,v1,682
SRR12354319_2,v2,192692
SRR12354319_2,v3,19968
SRR12354319_3,arc,39
SRR12354319_3,v1,599
SRR12354319_3,v2,28
SRR12354319_3,v3,315
SRR12354320_1,arc,0
SRR12354320_1,v1,0
SRR12354320_1,v2,0
SRR12354320_1,v3,0
SRR12354320_2,arc,101
SRR12354320_2,v1,713
SRR12354320_2,v2,193036
SRR12354320_2,v3,19882
SRR12354320_3,arc,36
SRR12354320_3,v1,621
SRR12354320_3,v2,26
SRR12354320_3,v3,308
SRR12354321_1,arc,0
SRR12354321_1,v1,0
SRR12354321_1,v2,0
SRR12354321_1,v3,0
SRR12354321_2,arc,74
SRR12354321_2,v1,639
SRR12354321_2,v2,192673
SRR12354321_2,v3,20026
SRR12354321_3,arc,33
SRR12354321_3,v1,565
SRR12354321_3,v2,32
SRR12354321_3,v3,288
SRR12354322_1,arc,0
SRR12354322_1,v1,0
SRR12354322_1,v2,0
SRR12354322_1,v3,0
SRR12354322_2,arc,81
SRR12354322_2,v1,710
SRR12354322_2,v2,192971
SRR12354322_2,v3,19762
SRR12354322_3,arc,23
SRR12354322_3,v1,565
SRR12354322_3,v2,35
SRR12354322_3,v3,317
SRR12399702_1,arc,38
SRR12399702_1,v1,354
SRR12399702_1,v2,193486
SRR12399702_1,v3,18919
SRR12399702_2,arc,18
SRR12399702_2,v1,530
SRR12399702_2,v2,31
SRR12399702_2,v3,257
SRR12399702_3,arc,0
SRR12399702_3,v1,0
SRR12399702_3,v2,0
SRR12399702_3,v3,0
SRR12399703_1,arc,40
SRR12399703_1,v1,408
SRR12399703_1,v2,192867
SRR12399703_1,v3,19000
SRR12399703_2,arc,30
SRR12399703_2,v1,561
SRR12399703_2,v2,34
SRR12399703_2,v3,277
SRR12399703_3,arc,0
SRR12399703_3,v1,0
SRR12399703_3,v2,0
SRR12399703_3,v3,0
SRR12399704_1,arc,434
SRR12399704_1,v1,448
SRR12399704_1,v2,193186
SRR12399704_1,v3,19236
SRR12399704_2,arc,22
SRR12399704_2,v1,578
SRR12399704_2,v2,30
SRR12399704_2,v3,251
SRR12399704_3,arc,0
SRR12399704_3,v1,0
SRR12399704_3,v2,0
SRR12399704_3,v3,0
SRR12399705_1,arc,445
SRR12399705_1,v1,425
SRR12399705_1,v2,192480
SRR12399705_1,v3,19242
SRR12399705_2,arc,24
SRR12399705_2,v1,582
SRR12399705_2,v2,26
SRR12399705_2,v3,276
SRR12399705_3,arc,0
SRR12399705_3,v1,0
SRR12399705_3,v2,0
SRR12399705_3,v3,0
SRR12399706_1,arc,394
SRR12399706_1,v1,415
SRR12399706_1,v2,193508
SRR12399706_1,v3,19357
SRR12399706_2,arc,24
SRR12399706_2,v1,558
SRR12399706_2,v2,30
SRR12399706_2,v3,237
SRR12399706_3,arc,0
SRR12399706_3,v1,0
SRR12399706_3,v2,0
SRR12399706_3,v3,0
SRR12399707_1,arc,422
SRR12399707_1,v1,520
SRR12399707_1,v2,193063
SRR12399707_1,v3,19352
SRR12399707_2,arc,10
SRR12399707_2,v1,570
SRR12399707_2,v2,25
SRR12399707_2,v3,251
SRR12399707_3,arc,0
SRR12399707_3,v1,0
SRR12399707_3,v2,0
SRR12399707_3,v3,0
SRR12399708_1,arc,451
SRR12399708_1,v1,446
SRR12399708_1,v2,193605
SRR12399708_1,v3,19346
SRR12399708_2,arc,31
SRR12399708_2,v1,589
SRR12399708_2,v2,31
SRR12399708_2,v3,224
SRR12399708_3,arc,0
SRR12399708_3,v1,0
SRR12399708_3,v2,0
SRR12399708_3,v3,0
SRR12399709_1,arc,459
SRR12399709_1,v1,422
SRR12399709_1,v2,193277
SRR12399709_1,v3,19238
SRR12399709_2,arc,21
SRR12399709_2,v1,625
SRR12399709_2,v2,26
SRR12399709_2,v3,247
SRR12399709_3,arc,0
SRR12399709_3,v1,0
SRR12399709_3,v2,0
SRR12399709_3,v3,0
SRR12399710_1,arc,440
SRR12399710_1,v1,432
SRR12399710_1,v2,193531
SRR12399710_1,v3,19338
SRR12399710_2,arc,29
SRR12399710_2,v1,610
SRR12399710_2,v2,23
SRR12399710_2,v3,218
SRR12399710_3,arc,0
SRR12399710_3,v1,0
SRR12399710_3,v2,0
SRR12399710_3,v3,0
SRR12399711_1,arc,418
SRR12399711_1,v1,442
SRR12399711_1,v2,193161
SRR12399711_1,v3,19249
SRR12399711_2,arc,27
SRR12399711_2,v1,558
SRR12399711_2,v2,23
SRR12399711_2,v3,234
SRR12399711_3,arc,0
SRR12399711_3,v1,0
SRR12399711_3,v2,0
SRR12399711_3,v3,0
SRR12399712_1,arc,212
SRR12399712_1,v1,622
SRR12399712_1,v2,193613
SRR12399712_1,v3,19464
SRR12399712_2,arc,13
SRR12399712_2,v1,578
SRR12399712_2,v2,27
SRR12399712_2,v3,244
SRR12399712_3,arc,0
SRR12399712_3,v1,0
SRR12399712_3,v2,0
SRR12399712_3,v3,0
SRR12399713_1,arc,221
SRR12399713_1,v1,576
SRR12399713_1,v2,193263
SRR12399713_1,v3,19657
SRR12399713_2,arc,26
SRR12399713_2,v1,573
SRR12399713_2,v2,18
SRR12399713_2,v3,252
SRR12399713_3,arc,0
SRR12399713_3,v1,0
SRR12399713_3,v2,0
SRR12399713_3,v3,0
SRR12399714_1,arc,217
SRR12399714_1,v1,585
SRR12399714_1,v2,193529
SRR12399714_1,v3,19594
SRR12399714_2,arc,32
SRR12399714_2,v1,566
SRR12399714_2,v2,30
SRR12399714_2,v3,256
SRR12399714_3,arc,0
SRR12399714_3,v1,0
SRR12399714_3,v2,0
SRR12399714_3,v3,0
SRR12399715_1,arc,230
SRR12399715_1,v1,637
SRR12399715_1,v2,192938
SRR12399715_1,v3,19591
SRR12399715_2,arc,31
SRR12399715_2,v1,531
SRR12399715_2,v2,27
SRR12399715_2,v3,244
SRR12399715_3,arc,0
SRR12399715_3,v1,0
SRR12399715_3,v2,0
SRR12399715_3,v3,0
SRR12399716_1,arc,221
SRR12399716_1,v1,593
SRR12399716_1,v2,193710
SRR12399716_1,v3,19487
SRR12399716_2,arc,27
SRR12399716_2,v1,550
SRR12399716_2,v2,39
SRR12399716_2,v3,246
SRR12399716_3,arc,0
SRR12399716_3,v1,0
SRR12399716_3,v2,0
SRR12399716_3,v3,0
SRR12399717_1,arc,213
SRR12399717_1,v1,616
SRR12399717_1,v2,193199
SRR12399717_1,v3,19518
SRR12399717_2,arc,17
